"Count","Percent","Word"
"0002","00.00%","begging"
"0002","00.00%","belive"
"0002","00.00%","beloved"
"0002","00.00%","beneath"
"0002","00.00%","beneficiary"
"0002","00.00%","benefits"
"0002","00.00%","bhaji"
"0002","00.00%","bids"
"0002","00.00%","billion"
"0002","00.00%","bills"
"0002","00.00%","bird"
"0002","00.00%","birthdate"
"0002","00.00%","bk"
"0002","00.00%","bleh"
"0002","00.00%","blessed"
"0002","00.00%","blessing"
"0002","00.00%","blind"
"0002","00.00%","block"
"0002","00.00%","bloke"
"0002","00.00%","blonde"
"0002","00.00%","blu"
"0002","00.00%","bluff"
"0002","00.00%","blur"
"0002","00.00%","bone"
"0002","00.00%","bootydelious"
"0002","00.00%","borin"
"0002","00.00%","borrow"
"0002","00.00%","box177"
"0002","00.00%","box326"
"0002","00.00%","box334sk38ch"
"0002","00.00%","box385"
"0002","00.00%","boyfriend"
"0002","00.00%","brah"
"0002","00.00%","brandy"
"0002","00.00%","bray"
"0002","00.00%","bread"
"0002","00.00%","breath"
"0002","00.00%","breathe"
"0002","00.00%","brief"
"0002","00.00%","bristol"
"0002","00.00%","british"
"0002","00.00%","britney"
"0002","00.00%","broad"
"0002","00.00%","broken"
"0002","00.00%","bruce"
"0002","00.00%","bruv"
"0002","00.00%","bt-national"
"0002","00.00%","buffet"
"0002","00.00%","build"
"0002","00.00%","bulbs"
"0002","00.00%","burning"
"0002","00.00%","burns"
"0002","00.00%","buses"
"0002","00.00%","c52"
"0002","00.00%","calculation"
"0002","00.00%","call09050000327"
"0002","00.00%","callcost"
"0002","00.00%","calld"
"0002","00.00%","callfreefone"
"0002","00.00%","calm"
"0002","00.00%","canada"
"0002","00.00%","canal"
"0002","00.00%","canary"
"0002","00.00%","cancelled"
"0002","00.00%","capital"
"0002","00.00%","cappuccino"
"0002","00.00%","cared"
"0002","00.00%","careers"
"0002","00.00%","caroline"
"0002","00.00%","cashbin"
"0002","00.00%","cashto"
"0002","00.00%","castor"
"0002","00.00%","causing"
"0002","00.00%","cdgt"
"0002","00.00%","celebration"
"0002","00.00%","chances"
"0002","00.00%","channel"
"0002","00.00%","charles"
"0002","00.00%","chart"
"0002","00.00%","chase"
"0002","00.00%","cheat"
"0002","00.00%","cheating"
"0002","00.00%","cheese"
"0002","00.00%","cherish"
"0002","00.00%","chest"
"0002","00.00%","chip"
"0002","00.00%","chocolate"
"0002","00.00%","christ"
"0002","00.00%","claims"
"0002","00.00%","clark"
"0002","00.00%","classes"
"0002","00.00%","cld"
"0002","00.00%","clearing"
"0002","00.00%","clearly"
"0002","00.00%","clever"
"0002","00.00%","closes"
"0002","00.00%","clothes"
"0002","00.00%","cm"
"0002","00.00%","cme"
"0002","00.00%","cnn"
"0002","00.00%","coast"
"0002","00.00%","coat"
"0002","00.00%","cochin"
"0002","00.00%","coin"
"0002","00.00%","color"
"0002","00.00%","colours"
"0002","00.00%","combine"
"0002","00.00%","comfort"
"0002","00.00%","commercial"
"0002","00.00%","compare"
"0002","00.00%","complaint"
"0002","00.00%","completed"
"0002","00.00%","compromised"
"0002","00.00%","condition"
"0002","00.00%","conducts"
"0002","00.00%","confirmd"
"0002","00.00%","conform"
"0002","00.00%","confused"
"0002","00.00%","confuses"
"0002","00.00%","connections"
"0002","00.00%","consider"
"0002","00.00%","console"
"0002","00.00%","constant"
"0002","00.00%","contacts"
"0002","00.00%","continue"
"0002","00.00%","control"
"0002","00.00%","convinced"
"0002","00.00%","convincing"
"0002","00.00%","cooked"
"0002","00.00%","cookies"
"0002","00.00%","coping"
"0002","00.00%","correction"
"0002","00.00%","costing"
"0002","00.00%","count"
"0002","00.00%","countin"
"0002","00.00%","courage"
"0002","00.00%","cousin"
"0002","00.00%","covers"
"0002","00.00%","cr01327bt"
"0002","00.00%","crap"
"0002","00.00%","crash"
"0002","00.00%","craziest"
"0002","00.00%","creep"
"0002","00.00%","creepy"
"0002","00.00%","cricketer"
"0002","00.00%","crisis"
"0002","00.00%","crore"
"0002","00.00%","csh11"
"0002","00.00%","ctxt"
"0002","00.00%","cuddling"
"0002","00.00%","curious"
"0002","00.00%","curry"
"0002","00.00%","custom"
"0002","00.00%","customers"
"0002","00.00%","cutting"
"0002","00.00%","dan"
"0002","00.00%","dance"
"0002","00.00%","dancing"
"0002","00.00%","darlings"
"0002","00.00%","dat's"
"0002","00.00%","datebox1282essexcm61xn"
"0002","00.00%","datz"
"0002","00.00%","dbuk"
"0002","00.00%","dealing"
"0002","00.00%","deciding"
"0002","00.00%","decisions"
"0002","00.00%","dedicate"
"0002","00.00%","dedicated"
"0002","00.00%","deepak"
"0002","00.00%","deeraj"
"0002","00.00%","defeat"
"0002","00.00%","definite"
"0002","00.00%","delay"
"0002","00.00%","delete"
"0002","00.00%","delhi"
"0002","00.00%","demand"
"0002","00.00%","denis"
"0002","00.00%","department"
"0002","00.00%","depressed"
"0002","00.00%","desert"
"0002","00.00%","desires"
"0002","00.00%","desparate"
"0002","00.00%","desperate"
"0002","00.00%","despite"
"0002","00.00%","detroit"
"0002","00.00%","deus"
"0002","00.00%","develop"
"0002","00.00%","devouring"
"0002","00.00%","dhina"
"0002","00.00%","dhoni"
"0002","00.00%","dial"
"0002","00.00%","diamonds"
"0002","00.00%","differ"
"0002","00.00%","difference"
"0002","00.00%","difficulties"
"0002","00.00%","dime"
"0002","00.00%","ding"
"0002","00.00%","dining"
"0002","00.00%","dippeditinadew"
"0002","00.00%","disclose"
"0002","00.00%","disconnect"
"0002","00.00%","discreet"
"0002","00.00%","discussed"
"0002","00.00%","distract"
"0002","00.00%","disturbing"
"0002","00.00%","division"
"0002","00.00%","divorce"
"0002","00.00%","diwali"
"0002","00.00%","dokey"
"0002","00.00%","dollar"
"0002","00.00%","donate"
"0002","00.00%","donno"
"0002","00.00%","dorm"
"0002","00.00%","doubt"
"0002","00.00%","dough"
"0002","00.00%","downloaded"
"0002","00.00%","dr"
"0002","00.00%","dracula"
"0002","00.00%","dressed"
"0002","00.00%","drinkin"
"0002","00.00%","driver"
"0002","00.00%","drms"
"0002","00.00%","drove"
"0002","00.00%","drpd"
"0002","00.00%","drunken"
"0002","00.00%","dt"
"0002","00.00%","duchess"
"0002","00.00%","dumb"
"0002","00.00%","durban"
"0002","00.00%","e-threats"
"0002","00.00%","ear"
"0002","00.00%","earn"
"0002","00.00%","easily"
"0002","00.00%","east"
"0002","00.00%","eastenders"
"0002","00.00%","easter"
"0002","00.00%","ebay"
"0002","00.00%","edison"
"0002","00.00%","edu"
"0002","00.00%","educational"
"0002","00.00%","ee"
"0002","00.00%","eek"
"0002","00.00%","effect"
"0002","00.00%","effects"
"0002","00.00%","eggs"
"0002","00.00%","eighth"
"0002","00.00%","eire"
"0002","00.00%","ela"
"0002","00.00%","elaine"
"0002","00.00%","electricity"
"0002","00.00%","en"
"0002","00.00%","engin"
"0002","00.00%","enjoyin"
"0002","00.00%","entry41"
"0002","00.00%","environment"
"0002","00.00%","epsilon"
"0002","00.00%","ericsson"
"0002","00.00%","error"
"0002","00.00%","eta"
"0002","00.00%","eurodisinc"
"0002","00.00%","europe"
"0002","00.00%","eveb"
"0002","00.00%","evenings"
"0002","00.00%","event"
"0002","00.00%","everybody's"
"0002","00.00%","everyday"
"0002","00.00%","everywhere"
"0002","00.00%","evr"
"0002","00.00%","evrey"
"0002","00.00%","evry"
"0002","00.00%","evrydy"
"0002","00.00%","excuses"
"0002","00.00%","exeter"
"0002","00.00%","exhaust"
"0002","00.00%","exmpel"
"0002","00.00%","exorcist"
"0002","00.00%","expired"
"0002","00.00%","explicit"
"0002","00.00%","explosive"
"0002","00.00%","expression"
"0002","00.00%","expressoffer"
"0002","00.00%","ey"
"0002","00.00%","fab"
"0002","00.00%","faggy"
"0002","00.00%","fails"
"0002","00.00%","faith"
"0002","00.00%","fake"
"0002","00.00%","falling"
"0002","00.00%","fan"
"0002","00.00%","fastest"
"0002","00.00%","fav"
"0002","00.00%","favorite"
"0002","00.00%","field"
"0002","00.00%","fights"
"0002","00.00%","figures"
"0002","00.00%","filled"
"0002","00.00%","filling"
"0002","00.00%","filthy"
"0002","00.00%","finance"
"0002","00.00%","fire"
"0002","00.00%","fixedline"
"0002","00.00%","flaky"
"0002","00.00%","flame"
"0002","00.00%","flies"
"0002","00.00%","flip"
"0002","00.00%","flirting"
"0002","00.00%","flowing"
"0002","00.00%","fly"
"0002","00.00%","fo"
"0002","00.00%","foley"
"0002","00.00%","foot"
"0002","00.00%","forgets"
"0002","00.00%","forgiven"
"0002","00.00%","forgotten"
"0002","00.00%","form"
"0002","00.00%","format"
"0002","00.00%","forms"
"0002","00.00%","forum"
"0002","00.00%","forums"
"0002","00.00%","frauds"
"0002","00.00%","free-send"
"0002","00.00%","free2day"
"0002","00.00%","freedom"
"0002","00.00%","fret"
"0002","00.00%","fringe"
"0002","00.00%","front"
"0002","00.00%","fucked"
"0002","00.00%","fujitsu"
"0002","00.00%","funeral"
"0002","00.00%","funk"
"0002","00.00%","funky"
"0002","00.00%","furniture"
"0002","00.00%","g696ga"
"0002","00.00%","gain"
"0002","00.00%","galileo"
"0002","00.00%","gamestar"
"0002","00.00%","ganesh"
"0002","00.00%","garbage"
"0002","00.00%","garden"
"0002","00.00%","gastroenteritis"
"0002","00.00%","gaytextbuddy"
"0002","00.00%","geeeee"
"0002","00.00%","gender"
"0002","00.00%","genius"
"0002","00.00%","gent"
"0002","00.00%","george's"
"0002","00.00%","getstop"
"0002","00.00%","gf"
"0002","00.00%","ghost"
"0002","00.00%","gibbs"
"0002","00.00%","gifted"
"0002","00.00%","gin"
"0002","00.00%","gist"
"0002","00.00%","gnt"
"0002","00.00%","go2"
"0002","00.00%","goals"
"0002","00.00%","gods"
"0002","00.00%","gold"
"0002","00.00%","goldviking"
"0002","00.00%","goodfriend"
"0002","00.00%","goodnoon"
"0002","00.00%","goodo"
"0002","00.00%","gotten"
"0002","00.00%","gpu"
"0002","00.00%","gr8prizes"
"0002","00.00%","grace"
"0002","00.00%","granite"
"0002","00.00%","grave"
"0002","00.00%","greatest"
"0002","00.00%","grow"
"0002","00.00%","growing"
"0002","00.00%","guessing"
"0002","00.00%","guy's"
"0002","00.00%","gv"
"0002","00.00%","gving"
"0002","00.00%","habit"
"0002","00.00%","hallaq"
"0002","00.00%","hamster"
"0002","00.00%","hang"
"0002","00.00%","happily"
"0002","00.00%","hardly"
"0002","00.00%","headin"
"0002","00.00%","heading"
"0002","00.00%","heads"
"0002","00.00%","hearts"
"0002","00.00%","heater"
"0002","00.00%","held"
"0002","00.00%","helen"
"0002","00.00%","helloooo"
"0002","00.00%","help08718728876"
"0002","00.00%","helpline"
"0002","00.00%","hence"
"0002","00.00%","henry"
"0002","00.00%","herself"
"0002","00.00%","hes"
"0002","00.00%","hex"
"0002","00.00%","hide"
"0002","00.00%","hlp"
"0002","00.00%","hm"
"0002","00.00%","hockey"
"0002","00.00%","hol"
"0002","00.00%","holy"
"0002","00.00%","hoped"
"0002","00.00%","hor"
"0002","00.00%","horo"
"0002","00.00%","hospitals"
"0002","00.00%","hotels"
"0002","00.00%","housewives"
"0002","00.00%","howard"
"0002","00.00%","hppnss"
"0002","00.00%","hrishi"
"0002","00.00%","hsbc"
"0002","00.00%","hubby"
"0002","00.00%","huge"
"0002","00.00%","hugs"
"0002","00.00%","hundred"
"0002","00.00%","hurried"
"0002","00.00%","hurting"
"0002","00.00%","hyde"
"0002","00.00%","ias"
"0002","00.00%","ibh"
"0002","00.00%","ibn"
"0002","00.00%","icicibank"
"0002","00.00%","ideal"
"0002","00.00%","idew"
"0002","00.00%","illness"
"0002","00.00%","imp"
"0002","00.00%","impatient"
"0002","00.00%","improve"
"0002","00.00%","improved"
"0002","00.00%","inch"
"0002","00.00%","inconsiderate"
"0002","00.00%","incredible"
"0002","00.00%","increments"
"0002","00.00%","indeed"
"0002","00.00%","index"
"0002","00.00%","indicate"
"0002","00.00%","individual"
"0002","00.00%","indyarocks"
"0002","00.00%","infections"
"0002","00.00%","infront"
"0002","00.00%","innocent"
"0002","00.00%","inr"
"0002","00.00%","inshah"
"0002","00.00%","installing"
"0002","00.00%","interest"
"0002","00.00%","interflora"
"0002","00.00%","invaders"
"0002","00.00%","invest"
"0002","00.00%","ipad"
"0002","00.00%","irritates"
"0002","00.00%","island"
"0002","00.00%","itcould"
"0002","00.00%","items"
"0002","00.00%","itwhichturnedinto"
"0002","00.00%","jacket"
"0002","00.00%","jackpot"
"0002","00.00%","japanese"
"0002","00.00%","jas"
"0002","00.00%","jaya"
"0002","00.00%","jd"
"0002","00.00%","jeans"
"0002","00.00%","jenny"
"0002","00.00%","jerry"
"0002","00.00%","jia"
"0002","00.00%","jiayin"
"0002","00.00%","jo"
"0002","00.00%","joanna"
"0002","00.00%","jobs"
"0002","00.00%","jogging"
"0002","00.00%","joining"
"0002","00.00%","jokin"
"0002","00.00%","jolly"
"0002","00.00%","jolt"
"0002","00.00%","jsco"
"0002","00.00%","jsut"
"0002","00.00%","juan"
"0002","00.00%","kaiez"
"0002","00.00%","kappa"
"0002","00.00%","kavalan"
"0002","00.00%","kay"
"0002","00.00%","ke"
"0002","00.00%","keeps"
"0002","00.00%","kegger"
"0002","00.00%","kent"
"0002","00.00%","keralacircle"
"0002","00.00%","kg"
"0002","00.00%","kickoff"
"0002","00.00%","kicks"
"0002","00.00%","kid"
"0002","00.00%","kidding"
"0002","00.00%","killed"
"0002","00.00%","killing"
"0002","00.00%","kills"
"0002","00.00%","kiosk"
"0002","00.00%","kl341"
"0002","00.00%","knock"
"0002","00.00%","konw"
"0002","00.00%","kothi"
"0002","00.00%","kr"
"0002","00.00%","kudi"
"0002","00.00%","kz"
"0002","00.00%","l8tr"
"0002","00.00%","lag"
"0002","00.00%","landlines"
"0002","00.00%","lane"
"0002","00.00%","langport"
"0002","00.00%","language"
"0002","00.00%","lately"
"0002","00.00%","laundry"
"0002","00.00%","lays"
"0002","00.00%","lccltd"
"0002","00.00%","lf56"
"0002","00.00%","lib"
"0002","00.00%","licks"
"0002","00.00%","lies"
"0002","00.00%","lily"
"0002","00.00%","limiting"
"0002","00.00%","lion"
"0002","00.00%","lionm"
"0002","00.00%","lionp"
"0002","00.00%","lions"
"0002","00.00%","lip"
"0002","00.00%","literally"
"0002","00.00%","lived"
"0002","00.00%","lk"
"0002","00.00%","lo"
"0002","00.00%","loans"
"0002","00.00%","location"
"0002","00.00%","lock"
"0002","00.00%","logos"
"0002","00.00%","lookatme"
"0002","00.00%","loose"
"0002","00.00%","lotta"
"0002","00.00%","lou"
"0002","00.00%","lov"
"0002","00.00%","lovejen"
"0002","00.00%","loveme"
"0002","00.00%","lovers"
"0002","00.00%","lovingly"
"0002","00.00%","low"
"0002","00.00%","lower"
"0002","00.00%","loxahatchee"
"0002","00.00%","loyal"
"0002","00.00%","ls1"
"0002","00.00%","ls15hb"
"0002","00.00%","lst"
"0002","00.00%","lttrs"
"0002","00.00%","lucy"
"0002","00.00%","lush"
"0002","00.00%","luvs"
"0002","00.00%","lux"
"0002","00.00%","lv"
"0002","00.00%","lyf"
"0002","00.00%","lyfu"
"0002","00.00%","lyk"
"0002","00.00%","m221bp"
"0002","00.00%","m227xy"
"0002","00.00%","m6"
"0002","00.00%","m95"
"0002","00.00%","maangalyam"
"0002","00.00%","mac"
"0002","00.00%","mag"
"0002","00.00%","mahal"
"0002","00.00%","mailbox"
"0002","00.00%","mails"
"0002","00.00%","main"
"0002","00.00%","makin"
"0002","00.00%","manage"
"0002","00.00%","managed"
"0002","00.00%","mandan"
"0002","00.00%","massive"
"0002","00.00%","math"
"0002","00.00%","mathematics"
"0002","00.00%","maturity"
"0002","00.00%","mb"
"0002","00.00%","mca"
"0002","00.00%","mcat"
"0002","00.00%","meets"
"0002","00.00%","mega"
"0002","00.00%","mel"
"0002","00.00%","melt"
"0002","00.00%","mental"
"0002","00.00%","meow"
"0002","00.00%","mesages"
"0002","00.00%","mess"
"0002","00.00%","messaged"
"0002","00.00%","messaging"
"0002","00.00%","messy"
"0002","00.00%","mids"
"0002","00.00%","mila"
"0002","00.00%","minimum"
"0002","00.00%","minmoremobsemspobox45po139wa"
"0002","00.00%","minor"
"0002","00.00%","mis"
"0002","00.00%","misbehaved"
"0002","00.00%","miserable"
"0002","00.00%","mistakes"
"0002","00.00%","mitsake"
"0002","00.00%","mk17"
"0002","00.00%","mk45"
"0002","00.00%","mmmmm"
"0002","00.00%","mmmmmm"
"0002","00.00%","mnths"
"0002","00.00%","mobilesvary"
"0002","00.00%","mobno"
"0002","00.00%","module"
"0002","00.00%","modules"
"0002","00.00%","mojibiola"
"0002","00.00%","mokka"
"0002","00.00%","monkeys"
"0002","00.00%","morefrmmob"
"0002","00.00%","mornin"
"0002","00.00%","mostly"
"0002","00.00%","mouth"
"0002","00.00%","moves"
"0002","00.00%","movietrivia"
"0002","00.00%","moving"
"0002","00.00%","ms"
"0002","00.00%","msg150p"
"0002","00.00%","msn"
"0002","00.00%","mtalk"
"0002","00.00%","mth"
"0002","00.00%","mtmsg"
"0002","00.00%","muah"
"0002","00.00%","mumtaz"
"0002","00.00%","mumtaz's"
"0002","00.00%","munsters"
"0002","00.00%","musthu"
"0002","00.00%","mystery"
"0002","00.00%","n9dx"
"0002","00.00%","nag"
"0002","00.00%","nagar"
"0002","00.00%","nahi"
"0002","00.00%","nalla"
"0002","00.00%","name1"
"0002","00.00%","name2"
"0002","00.00%","named"
"0002","00.00%","nasdaq"
"0002","00.00%","nasty"
"0002","00.00%","nat27081980"
"0002","00.00%","natalja"
"0002","00.00%","nb"
"0002","00.00%","necessarily"
"0002","00.00%","necessary"
"0002","00.00%","neck"
"0002","00.00%","necklace"
"0002","00.00%","ned"
"0002","00.00%","neft"
"0002","00.00%","neither"
"0002","00.00%","nervous"
"0002","00.00%","neway"
"0002","00.00%","nic"
"0002","00.00%","nit"
"0002","00.00%","nitros"
"0002","00.00%","no-440"
"0002","00.00%","nok"
"0002","00.00%","nokia6600"
"0002","00.00%","nokia6650"
"0002","00.00%","northampton"
"0002","00.00%","nos"
"0002","00.00%","nothin"
"0002","00.00%","notxt"
"0002","00.00%","noun"
"0002","00.00%","nowadays"
"0002","00.00%","nus"
"0002","00.00%","nuther"
"0002","00.00%","nydc"
"0002","00.00%","o2fwd"
"0002","00.00%","occupy"
"0002","00.00%","odi"
"0002","00.00%","officially"
"0002","00.00%","ofice"
"0002","00.00%","oi"
"0002","00.00%","oil"
"0002","00.00%","ola"
"0002","00.00%","oooh"
"0002","00.00%","opening"
"0002","00.00%","opinions"
"0002","00.00%","oranges"
"0002","00.00%","oreo"
"0002","00.00%","orig"
"0002","00.00%","os"
"0002","00.00%","otside"
"0002","00.00%","ovulation"
"0002","00.00%","ow"
"0002","00.00%","owns"
"0002","00.00%","packs"
"0002","00.00%","painting"
"0002","00.00%","pale"
"0002","00.00%","pan"
"0002","00.00%","pandy"
"0002","00.00%","panic"
"0002","00.00%","pap"
"0002","00.00%","papers"
"0002","00.00%","paperwork"
"0002","00.00%","paragon"
"0002","00.00%","parco"
"0002","00.00%","parent"
"0002","00.00%","partnership"
"0002","00.00%","passwords"
"0002","00.00%","pattern"
"0002","00.00%","payee"
"0002","00.00%","payment"
"0002","00.00%","peaceful"
